0.10000000E+01,0.10000000E+01,0.10000000E+01,0.10000000E+01,0.47828934E+03,0.51190262E+03,0.12222908E+04,0.17184808E+01,0.60757389E+01,0.44095641E+00
0.20000000E+01,0.20000000E+01,0.10000000E+01,0.10000000E+01,0.11271941E+04,0.11167463E+04,0.11402747E+03,0.22543702E+01,0.31435776E+00,0.44740689E+00
0.40000000E+01,0.40000000E+01,0.10000000E+01,0.10000000E+01,0.50204205E+03,0.13703915E+04,0.10184917E+04,0.58237612E+00,0.56043997E+01,0.46779320E+00
0.50000000E+01,0.50000000E+01,0.10000000E+01,0.10000000E+01,0.47860370E+03,0.84856372E+03,0.97595435E+03,0.22681317E+01,0.37210557E+01,0.45307103E+00
0.60000000E+01,0.60000000E+01,0.10000000E+01,0.10000000E+01,0.65580109E+03,0.73733563E+03,0.96483844E+03,0.14677529E+01,0.56972818E+01,0.43151551E+00
0.70000000E+01,0.70000000E+01,0.10000000E+01,0.10000000E+01,0.23635869E+03,0.11669192E+04,0.71959625E+03,0.75482923E+00,0.26058035E+01,0.48368895E+00
0.80000000E+01,0.80000000E+01,0.10000000E+01,0.10000000E+01,0.73643146E+03,0.73728400E+03,0.72509558E+03,0.26742785E+01,0.12207721E+01,0.42857027E+00
0.90000000E+01,0.90000000E+01,0.10000000E+01,0.10000000E+01,0.89116187E+03,0.64952295E+03,0.92249908E+03,0.30433364E+01,0.28706529E+01,0.41183662E+00
0.10000000E+02,0.10000000E+02,0.10000000E+01,0.10000000E+01,0.21857875E+03,0.10102737E+03,0.62693750E+03,0.29401963E+01,0.50430536E+01,0.50771087E+00
0.12000000E+02,0.12000000E+02,0.10000000E+01,0.10000000E+01,0.91266779E+03,0.11416965E+04,0.22102425E+03,0.14976586E+01,0.36664894E+00,0.45618266E+00
0.13000000E+02,0.13000000E+02,0.10000000E+01,0.10000000E+01,0.16880774E+03,0.12988253E+04,0.53951056E+03,0.60169405E+00,0.42914534E+01,0.47852269E+00
0.14000000E+02,0.14000000E+02,0.10000000E+01,0.10000000E+01,0.86772430E+03,0.51872418E+03,0.45624283E+02,0.13985949E+01,0.21559761E+01,0.46285367E+00
0.15000000E+02,0.15000000E+02,0.10000000E+01,0.10000000E+01,0.13990245E+04,0.69056343E+02,0.98545386E+03,0.19763952E+01,0.42295918E+01,0.49764538E+00
0.16000000E+02,0.16000000E+02,0.10000000E+01,0.10000000E+01,0.50204205E+03,0.13703915E+04,0.10184917E+04,0.87433666E+00,0.61192565E+01,0.47384754E+00
0.17000000E+02,0.17000000E+02,0.10000000E+01,0.10000000E+01,0.19467952E+03,0.12124233E+04,0.13064425E+04,0.17881839E+01,0.91705334E+00,0.40862241E+00
0.18000000E+02,0.18000000E+02,0.10000000E+01,0.10000000E+01,0.28903546E+03,0.90162796E+02,0.60495996E+03,0.31140026E+00,0.29485312E+01,0.50123894E+00
0.19000000E+02,0.19000000E+02,0.10000000E+01,0.10000000E+01,0.85567218E+03,0.12744309E+04,0.72726770E+03,0.15854528E+01,0.91996890E+00,0.41062683E+00
0.20000000E+02,0.20000000E+02,0.10000000E+01,0.10000000E+01,0.55784534E+03,0.13963132E+04,0.82365149E+03,0.19919075E+01,0.11283946E+01,0.44029158E+00
0.21000000E+02,0.21000000E+02,0.10000000E+01,0.10000000E+01,0.64797540E+01,0.13944968E+04,0.98599493E+03,0.11692810E+01,0.39155793E+01,0.45601720E+00
0.22000000E+02,0.22000000E+02,0.10000000E+01,0.10000000E+01,0.46302249E+03,0.34182687E+03,0.74937598E+03,0.19676011E+01,0.55929317E+01,0.41853184E+00
0.23000000E+02,0.23000000E+02,0.10000000E+01,0.10000000E+01,0.13953634E+04,0.93686865E+03,0.54539203E+03,0.17669216E+01,0.15404148E+01,0.44906905E+00
