0.10000000E+01,0.10000000E+01,0.10000000E+01,0.10000000E+01,0.61804175E+03,0.37790918E+03,0.13742974E+04,0.16997838E+01,0.12335845E+01,0.44095641E+00
0.20000000E+01,0.20000000E+01,0.10000000E+01,0.10000000E+01,0.93464703E+03,0.98576782E+03,0.61731640E+02,0.12433378E+00,0.50320411E+01,0.44740689E+00
0.40000000E+01,0.40000000E+01,0.10000000E+01,0.10000000E+01,0.50854993E+03,0.10140054E+03,0.11293130E+04,0.58237612E+00,0.56043997E+01,0.46779618E+00
0.50000000E+01,0.50000000E+01,0.10000000E+01,0.10000000E+01,0.46823618E+03,0.98438538E+03,0.96815125E+03,0.26313400E+01,0.57249341E+01,0.45307103E+00
0.60000000E+01,0.60000000E+01,0.10000000E+01,0.10000000E+01,0.64566376E+03,0.86296198E+03,0.94693475E+03,0.14677529E+01,0.56972818E+01,0.43154362E+00
0.70000000E+01,0.70000000E+01,0.10000000E+01,0.10000000E+01,0.26112360E+03,0.12926740E+04,0.64750049E+03,0.22230506E+01,0.37020087E+01,0.48368895E+00
0.80000000E+01,0.80000000E+01,0.10000000E+01,0.10000000E+01,0.78588885E+03,0.82429633E+03,0.70210358E+03,0.26742785E+01,0.12207721E+01,0.42857742E+00
0.90000000E+01,0.90000000E+01,0.10000000E+01,0.10000000E+01,0.93423901E+03,0.69108533E+03,0.87166443E+03,0.70852822E+00,0.39286118E+01,0.41183662E+00
0.10000000E+02,0.10000000E+02,0.10000000E+01,0.10000000E+01,0.35722208E+03,0.23497336E+03,0.71567053E+03,0.30184031E+01,0.11337063E+01,0.50771087E+00
0.12000000E+02,0.12000000E+02,0.10000000E+01,0.10000000E+01,0.80022919E+03,0.10505802E+04,0.26710516E+03,0.15516562E+01,0.48618455E+01,0.45618266E+00
0.13000000E+02,0.13000000E+02,0.10000000E+01,0.10000000E+01,0.16877228E+03,0.13178451E+04,0.53257684E+03,0.28973315E+01,0.56595454E+01,0.47852269E+00
0.14000000E+02,0.14000000E+02,0.10000000E+01,0.10000000E+01,0.86791876E+03,0.35112460E+03,0.14447601E+03,0.18108661E+01,0.44441953E+01,0.46285367E+00
0.15000000E+02,0.15000000E+02,0.10000000E+01,0.10000000E+01,0.46140549E+02,0.11104862E+03,0.94854779E+03,0.26676490E+01,0.58233461E+01,0.49764538E+00
