0.10000000E+01,0.10000000E+01,0.10000000E+01,0.10000000E+01,0.45031604E+03,0.54305066E+03,0.13138608E+04,0.12862949E+01,0.73162210E+00,0.44095641E+00
0.20000000E+01,0.20000000E+01,0.10000000E+01,0.10000000E+01,0.11937440E+04,0.11796859E+04,0.72652161E+02,0.36991920E-01,0.89202601E+00,0.44740689E+00
0.40000000E+01,0.40000000E+01,0.10000000E+01,0.10000000E+01,0.50476944E+03,0.13223912E+04,0.98733569E+03,0.58237612E+00,0.56043997E+01,0.46779221E+00
0.50000000E+01,0.50000000E+01,0.10000000E+01,0.10000000E+01,0.46173560E+03,0.78311865E+03,0.98714374E+03,0.29092388E+01,0.32048006E+01,0.45307103E+00
0.60000000E+01,0.60000000E+01,0.10000000E+01,0.10000000E+01,0.64771759E+03,0.69538641E+03,0.97101746E+03,0.14677529E+01,0.56972818E+01,0.43150613E+00
0.70000000E+01,0.70000000E+01,0.10000000E+01,0.10000000E+01,0.22270581E+03,0.11388052E+04,0.75021429E+03,0.25038598E+01,0.58561797E+01,0.48368895E+00
0.80000000E+01,0.80000000E+01,0.10000000E+01,0.10000000E+01,0.71318829E+03,0.70406207E+03,0.73357532E+03,0.26742785E+01,0.12207721E+01,0.42856792E+00
0.90000000E+01,0.90000000E+01,0.10000000E+01,0.10000000E+01,0.86579761E+03,0.64391553E+03,0.92327399E+03,0.40292587E-01,0.59960918E+01,0.41183662E+00
0.10000000E+02,0.10000000E+02,0.10000000E+01,0.10000000E+01,0.19615739E+03,0.51329784E+02,0.60599176E+03,0.17926053E+01,0.56337414E+01,0.50771087E+00
0.12000000E+02,0.12000000E+02,0.10000000E+01,0.10000000E+01,0.98379620E+03,0.11568578E+04,0.14564281E+03,0.15649695E+01,0.13045354E+01,0.45618266E+00
0.13000000E+02,0.13000000E+02,0.10000000E+01,0.10000000E+01,0.14914619E+03,0.12705948E+04,0.55050946E+03,0.27152154E+00,0.28201103E-01,0.47852269E+00
0.14000000E+02,0.14000000E+02,0.10000000E+01,0.10000000E+01,0.84286792E+03,0.55547852E+03,0.24652205E+02,0.14450682E+01,0.32367609E+01,0.46285367E+00
0.15000000E+02,0.15000000E+02,0.10000000E+01,0.10000000E+01,0.13431522E+04,0.71050835E+02,0.96919849E+03,0.14614530E+00,0.57963624E+01,0.49764538E+00
0.16000000E+02,0.16000000E+02,0.10000000E+01,0.10000000E+01,0.50476944E+03,0.13223912E+04,0.98733569E+03,0.87433666E+00,0.61192565E+01,0.47384655E+00
0.17000000E+02,0.17000000E+02,0.10000000E+01,0.10000000E+01,0.21238669E+03,0.12258192E+04,0.13026912E+04,0.10697858E+01,0.34522150E+01,0.40862241E+00
0.18000000E+02,0.18000000E+02,0.10000000E+01,0.10000000E+01,0.24515810E+03,0.54004864E+02,0.61423138E+03,0.29090822E+01,0.16194482E+01,0.50123894E+00
0.19000000E+02,0.19000000E+02,0.10000000E+01,0.10000000E+01,0.79352179E+03,0.12432013E+04,0.67162927E+03,0.93068087E+00,0.20750999E+01,0.41062683E+00
0.20000000E+02,0.20000000E+02,0.10000000E+01,0.10000000E+01,0.60061566E+03,0.13600013E+04,0.87072748E+03,0.45108378E+00,0.23678207E+01,0.44029158E+00
0.21000000E+02,0.21000000E+02,0.10000000E+01,0.10000000E+01,0.12645551E+02,0.13973716E+04,0.98261084E+03,0.18435403E+01,0.42237163E+01,0.45601720E+00
0.22000000E+02,0.22000000E+02,0.10000000E+01,0.10000000E+01,0.41297076E+03,0.25611002E+03,0.71488428E+03,0.20922315E+01,0.46883731E+01,0.41853184E+00
0.23000000E+02,0.23000000E+02,0.10000000E+01,0.10000000E+01,0.13966458E+04,0.93715765E+03,0.60551471E+03,0.17669216E+01,0.15404148E+01,0.44905823E+00
0.25000000E+02,0.25000000E+02,0.10000000E+01,0.10000000E+01,0.69041241E+03,0.38374933E+03,0.13118108E+04,0.29161966E+01,0.15694761E+01,0.40800804E+00
