0.10000000E+01,0.10000000E+01,0.10000000E+01,0.10000000E+01,0.64783447E+03,0.33275717E+03,0.79310219E+02,0.28559074E+01,0.47010880E+01,0.44095641E+00
0.20000000E+01,0.20000000E+01,0.10000000E+01,0.10000000E+01,0.88022394E+03,0.94347241E+03,0.28979263E+02,0.39644253E+00,0.52585106E+01,0.44740689E+00
0.40000000E+01,0.40000000E+01,0.10000000E+01,0.10000000E+01,0.50645874E+03,0.13862758E+03,0.11653845E+04,0.58237612E+00,0.56043997E+01,0.46779719E+00
0.50000000E+01,0.50000000E+01,0.10000000E+01,0.10000000E+01,0.45799698E+03,0.10699890E+04,0.97496472E+03,0.11285553E+01,0.39178391E+01,0.45307103E+00
0.60000000E+01,0.60000000E+01,0.10000000E+01,0.10000000E+01,0.63417242E+03,0.90525757E+03,0.94113000E+03,0.14677529E+01,0.56972818E+01,0.43155298E+00
0.70000000E+01,0.70000000E+01,0.10000000E+01,0.10000000E+01,0.28321097E+03,0.13326882E+04,0.63911340E+03,0.70944440E+00,0.27918289E+01,0.48368895E+00
0.80000000E+01,0.80000000E+01,0.10000000E+01,0.10000000E+01,0.79533319E+03,0.84807941E+03,0.69342389E+03,0.26742785E+01,0.12207721E+01,0.42857978E+00
0.90000000E+01,0.90000000E+01,0.10000000E+01,0.10000000E+01,0.95933112E+03,0.69643298E+03,0.87274579E+03,0.26597395E+01,0.33480697E+01,0.41183662E+00
0.10000000E+02,0.10000000E+02,0.10000000E+01,0.10000000E+01,0.41679391E+03,0.29752917E+03,0.71018506E+03,0.28321474E+01,0.15299003E+01,0.50771087E+00
0.12000000E+02,0.12000000E+02,0.10000000E+01,0.10000000E+01,0.76592981E+03,0.10332725E+04,0.28604041E+03,0.13243358E+01,0.29051666E+01,0.45618266E+00
0.13000000E+02,0.13000000E+02,0.10000000E+01,0.10000000E+01,0.15987450E+03,0.13445975E+04,0.55660266E+03,0.23428702E+01,0.40623331E+01,0.47852269E+00
0.14000000E+02,0.14000000E+02,0.10000000E+01,0.10000000E+01,0.89490698E+03,0.30808762E+03,0.13949330E+03,0.26241834E+01,0.12419513E+01,0.46285367E+00
0.15000000E+02,0.15000000E+02,0.10000000E+01,0.10000000E+01,0.70809792E+02,0.15281602E+03,0.93914429E+03,0.79016215E+00,0.51391144E+01,0.49764538E+00
0.16000000E+02,0.16000000E+02,0.10000000E+01,0.10000000E+01,0.50645874E+03,0.13862758E+03,0.11653845E+04,0.87433666E+00,0.61192565E+01,0.47385144E+00
0.17000000E+02,0.17000000E+02,0.10000000E+01,0.10000000E+01,0.12978754E+02,0.11458409E+04,0.12356262E+04,0.96518165E+00,0.43907785E+01,0.40862241E+00
0.18000000E+02,0.18000000E+02,0.10000000E+01,0.10000000E+01,0.46569431E+03,0.27772012E+03,0.71872437E+03,0.92234081E+00,0.53042068E+01,0.50123894E+00
0.19000000E+02,0.19000000E+02,0.10000000E+01,0.10000000E+01,0.91678894E+03,0.13599059E+04,0.96651996E+03,0.18631500E+01,0.10865910E+01,0.41062683E+00
0.20000000E+02,0.20000000E+02,0.10000000E+01,0.10000000E+01,0.58793506E+03,0.94099678E+02,0.11277860E+04,0.16599184E+01,0.45260487E+01,0.44029158E+00
0.21000000E+02,0.21000000E+02,0.10000000E+01,0.10000000E+01,0.66845398E+02,0.70385750E+02,0.97813446E+03,0.18069780E+01,0.31779032E+01,0.45601720E+00
0.22000000E+02,0.22000000E+02,0.10000000E+01,0.10000000E+01,0.66422302E+03,0.52361621E+03,0.82486304E+03,0.22137752E+00,0.39740958E+01,0.41853184E+00
0.23000000E+02,0.23000000E+02,0.10000000E+01,0.10000000E+01,0.13407008E+04,0.85293860E+03,0.31130319E+03,0.17669216E+01,0.15404148E+01,0.44911230E+00
0.25000000E+02,0.25000000E+02,0.10000000E+01,0.10000000E+01,0.67204834E+03,0.31612030E+03,0.78328308E+02,0.30710568E+01,0.10729386E+01,0.40800804E+00
0.26000000E+02,0.26000000E+02,0.10000000E+01,0.10000000E+01,0.29092783E+03,0.88681525E+03,0.11954276E+04,0.18501114E+01,0.39873967E+01,0.41357979E+00
0.28000000E+02,0.28000000E+02,0.10000000E+01,0.10000000E+01,0.26094800E+03,0.11473431E+04,0.13672321E+04,0.15766231E+01,0.79433128E-01,0.45879969E+00
0.29000000E+02,0.15650000E+04,0.10000000E+01,0.10000000E+01,0.13407008E+04,0.85293860E+03,0.31130319E+03,0.12496219E+01,0.16818361E-01,0.45695329E+00
