0.10000000E+01,0.10000000E+01,0.10000000E+01,0.10000000E+01,0.50080551E+03,0.58252203E+03,0.12487944E+04,0.93481559E+00,0.98203689E+00,0.44095641E+00
0.20000000E+01,0.20000000E+01,0.10000000E+01,0.10000000E+01,0.12392633E+04,0.12505133E+04,0.10504884E+03,0.14388849E+01,0.41117158E+01,0.44740689E+00
0.40000000E+01,0.40000000E+01,0.10000000E+01,0.10000000E+01,0.51035547E+03,0.12651324E+04,0.96368134E+03,0.58237612E+00,0.56043997E+01,0.46779120E+00
0.50000000E+01,0.50000000E+01,0.10000000E+01,0.10000000E+01,0.47530423E+03,0.69494397E+03,0.98135254E+03,0.23593092E+01,0.45854440E+01,0.45307103E+00
0.60000000E+01,0.60000000E+01,0.10000000E+01,0.10000000E+01,0.63737280E+03,0.65628217E+03,0.97630164E+03,0.14677529E+01,0.56972818E+01,0.43149713E+00
0.70000000E+01,0.70000000E+01,0.10000000E+01,0.10000000E+01,0.22595419E+03,0.11135411E+04,0.78909369E+03,0.25770164E+01,0.56062970E+01,0.48368895E+00
0.80000000E+01,0.80000000E+01,0.10000000E+01,0.10000000E+01,0.67933838E+03,0.66590173E+03,0.74172717E+03,0.26742785E+01,0.12207721E+01,0.42856553E+00
0.90000000E+01,0.90000000E+01,0.10000000E+01,0.10000000E+01,0.84799579E+03,0.61683734E+03,0.88941858E+03,0.32572812E+00,0.35241423E+01,0.41183662E+00
0.10000000E+02,0.10000000E+02,0.10000000E+01,0.10000000E+01,0.19036934E+03,0.17439886E+02,0.59769098E+03,0.27479458E+01,0.49380522E+01,0.50771087E+00
0.12000000E+02,0.12000000E+02,0.10000000E+01,0.10000000E+01,0.10083951E+04,0.12422758E+04,0.16593712E+03,0.22533685E+00,0.69029772E+00,0.45618266E+00
0.13000000E+02,0.13000000E+02,0.10000000E+01,0.10000000E+01,0.13579390E+03,0.12616809E+04,0.53984723E+03,0.20292940E+01,0.58856010E-02,0.47852269E+00
0.14000000E+02,0.14000000E+02,0.10000000E+01,0.10000000E+01,0.83086206E+03,0.56533838E+03,0.28933950E+02,0.12799441E+01,0.43519301E+01,0.46285367E+00
0.15000000E+02,0.15000000E+02,0.10000000E+01,0.10000000E+01,0.13465481E+04,0.60985592E+02,0.95800702E+03,0.14495686E+01,0.84042686E+00,0.49764538E+00
0.16000000E+02,0.16000000E+02,0.10000000E+01,0.10000000E+01,0.51035547E+03,0.12651324E+04,0.96368134E+03,0.87433666E+00,0.61192565E+01,0.47384560E+00
0.17000000E+02,0.17000000E+02,0.10000000E+01,0.10000000E+01,0.25315999E+03,0.12254285E+04,0.13210183E+04,0.57994825E+00,0.27435555E+01,0.40862241E+00
