0.10000000E+01,0.10000000E+01,0.10000000E+01,0.10000000E+01,0.51334796E+03,0.65539392E+03,0.12351641E+04,0.22337198E+01,0.43173609E+01,0.44095641E+00
0.20000000E+01,0.20000000E+01,0.10000000E+01,0.10000000E+01,0.12968804E+04,0.13466505E+04,0.13131558E+03,0.20352485E+01,0.40563793E+01,0.44740689E+00
0.40000000E+01,0.40000000E+01,0.10000000E+01,0.10000000E+01,0.52754413E+03,0.11574095E+04,0.92612170E+03,0.58237612E+00,0.56043997E+01,0.46778923E+00
0.50000000E+01,0.50000000E+01,0.10000000E+01,0.10000000E+01,0.43322601E+03,0.59171844E+03,0.10059078E+04,0.10000468E+01,0.98433608E+00,0.45307103E+00
0.60000000E+01,0.60000000E+01,0.10000000E+01,0.10000000E+01,0.59807629E+03,0.56404755E+03,0.97756775E+03,0.14677529E+01,0.56972818E+01,0.43148071E+00
0.70000000E+01,0.70000000E+01,0.10000000E+01,0.10000000E+01,0.24632903E+03,0.10118290E+04,0.80668829E+03,0.14357464E+01,0.14245760E+00,0.48368895E+00
0.80000000E+01,0.80000000E+01,0.10000000E+01,0.10000000E+01,0.60370880E+03,0.57666730E+03,0.74844550E+03,0.26742785E+01,0.12207721E+01,0.42856079E+00
0.90000000E+01,0.90000000E+01,0.10000000E+01,0.10000000E+01,0.79619330E+03,0.61124213E+03,0.88099292E+03,0.15289174E+01,0.20322528E+01,0.41183662E+00
0.10000000E+02,0.10000000E+02,0.10000000E+01,0.10000000E+01,0.15438531E+03,0.13743108E+04,0.57974158E+03,0.22176261E+01,0.43086414E+01,0.50771087E+00
0.12000000E+02,0.12000000E+02,0.10000000E+01,0.10000000E+01,0.10835979E+04,0.13446444E+04,0.82124397E+02,0.24538748E+01,0.19427260E+01,0.45618266E+00
0.13000000E+02,0.13000000E+02,0.10000000E+01,0.10000000E+01,0.13546400E+03,0.13159598E+04,0.52668109E+03,0.80956489E+00,0.48906450E+01,0.47852269E+00
0.14000000E+02,0.14000000E+02,0.10000000E+01,0.10000000E+01,0.83328705E+03,0.62652362E+03,0.13653508E+04,0.95230097E+00,0.17449473E+01,0.46285367E+00
0.15000000E+02,0.15000000E+02,0.10000000E+01,0.10000000E+01,0.12876846E+04,0.41654182E+02,0.93260834E+03,0.16164405E+01,0.10547382E+01,0.49764538E+00
0.16000000E+02,0.16000000E+02,0.10000000E+01,0.10000000E+01,0.52754413E+03,0.11574095E+04,0.92612170E+03,0.87433666E+00,0.61192565E+01,0.47384366E+00
0.17000000E+02,0.17000000E+02,0.10000000E+01,0.10000000E+01,0.35133737E+03,0.12182844E+04,0.13586660E+04,0.68986845E+00,0.47149816E+01,0.40862241E+00
0.18000000E+02,0.18000000E+02,0.10000000E+01,0.10000000E+01,0.14896614E+03,0.13580149E+04,0.58422559E+03,0.50939333E+00,0.25476828E+01,0.50123894E+00
0.19000000E+02,0.19000000E+02,0.10000000E+01,0.10000000E+01,0.72825275E+03,0.12006938E+04,0.55428967E+03,0.10058762E+01,0.45324898E+01,0.41062683E+00
0.20000000E+02,0.20000000E+02,0.10000000E+01,0.10000000E+01,0.51392993E+03,0.12713347E+04,0.74843024E+03,0.13212346E+00,0.11376064E+00,0.44029158E+00
0.21000000E+02,0.21000000E+02,0.10000000E+01,0.10000000E+01,0.13856284E+04,0.13864617E+04,0.10270923E+04,0.10849937E+01,0.67947701E-01,0.45601720E+00
0.22000000E+02,0.22000000E+02,0.10000000E+01,0.10000000E+01,0.27340631E+03,0.67566948E+02,0.67489142E+03,0.23259577E+00,0.43734541E+01,0.41853184E+00
0.23000000E+02,0.23000000E+02,0.10000000E+01,0.10000000E+01,0.13884498E+04,0.90449725E+03,0.78170178E+03,0.17669216E+01,0.15404148E+01,0.44902581E+00
0.25000000E+02,0.25000000E+02,0.10000000E+01,0.10000000E+01,0.68226428E+03,0.38357455E+03,0.12860985E+04,0.11597248E+01,0.37773836E+01,0.40800804E+00
0.26000000E+02,0.26000000E+02,0.10000000E+01,0.10000000E+01,0.58028204E+03,0.85572650E+03,0.13565486E+04,0.15091816E+01,0.34483681E+01,0.41357979E+00
0.28000000E+02,0.28000000E+02,0.10000000E+01,0.10000000E+01,0.71896515E+03,0.11250341E+04,0.13093060E+04,0.15766231E+01,0.79433128E-01,0.45880407E+00
0.29000000E+02,0.15650000E+04,0.10000000E+01,0.10000000E+01,0.13884498E+04,0.90449725E+03,0.78170178E+03,0.12496219E+01,0.16818361E-01,0.45686975E+00
0.30000000E+02,0.30000000E+02,0.10000000E+01,0.10000000E+01,0.32548285E+03,0.78903206E+02,0.10245004E+03,0.40821159E+00,0.23682642E+01,0.48237830E+00
0.31000000E+02,0.31000000E+02,0.10000000E+01,0.10000000E+01,0.12779354E+04,0.43426932E+03,0.32286835E+03,0.71184087E+00,0.84724408E+00,0.48295885E+00
0.32000000E+02,0.32000000E+02,0.10000000E+01,0.10000000E+01,0.23575603E+03,0.10376986E+04,0.81288348E+03,0.22967210E+01,0.45566688E+01,0.45651841E+00
0.33000000E+02,0.33000000E+02,0.10000000E+01,0.10000000E+01,0.11456285E+04,0.91209283E+03,0.17741238E+03,0.14886639E+01,0.14062620E+01,0.42051256E+00
